idx,score,label,flag,thr_stream,lat_ms
1949,0.469355,0,0,0.757993,7.06775
1950,0.469355,0,0,0.757993,7.12029
1951,0.469355,0,0,0.757993,7.26896
1952,0.469355,0,0,0.757993,7.10713
1953,0.469355,0,0,0.757993,7.16752
1954,0.469355,0,0,0.757993,7.13669
1955,0.757993,1,0,0.757993,7.71957
1956,0.469355,0,0,0.757993,6.97288
1957,0.469355,0,0,0.757993,7.24325
1958,0.469355,0,0,0.757993,7.0902
1959,0.469355,0,0,0.757993,7.03624
1960,0.469355,0,0,0.757993,7.23175
1961,0.469355,0,0,0.757993,7.24598
1962,0.469355,0,0,0.757993,7.16998
1963,0.469355,0,0,0.757993,7.19355
1964,0.469355,0,0,0.757993,7.22063
1965,0.469355,0,0,0.757993,7.07299
1966,0.469355,0,0,0.757993,7.89054
1967,0.469355,0,0,0.757993,7.02356
1968,0.469355,0,0,0.757993,7.20198
1969,0.469355,0,0,0.757993,7.32153
1970,0.469355,0,0,0.757993,7.20238
1971,0.469355,0,0,0.757993,10.5968
1972,0.469355,0,0,0.757993,7.45712
1973,0.469355,0,0,0.757993,7.59853
1974,0.469355,0,0,0.757993,7.26254
1975,0.469355,0,0,0.757993,7.22391
1976,0.469355,0,0,0.757993,7.24372
1977,0.469355,0,0,0.757993,7.3228
1978,0.469355,0,0,0.757993,7.04013
1979,0.469355,0,0,0.757993,7.40527
1980,0.469355,0,0,0.757993,7.13989
1981,0.469355,0,0,0.757993,6.92422
1982,0.469355,0,0,0.757993,7.44144
1983,0.469355,0,0,0.757993,7.30837
1984,0.469355,0,0,0.757993,7.28039
1985,0.469355,0,0,0.757993,7.16579
1986,0.469355,0,0,0.757993,7.99594
1987,0.469355,0,0,0.757993,7.16425
1988,0.469355,0,0,0.757993,7.23051
1989,0.469355,0,0,0.757993,7.15003
1990,0.469355,0,0,0.757993,7.19938
1991,0.469355,0,0,0.757993,7.34159
1992,0.469355,0,0,0.757993,7.11828
1993,0.469355,0,0,0.757993,7.20831
1994,0.469355,0,0,0.757993,7.00711
1995,0.469355,0,0,0.757993,7.66795
1996,0.469355,0,0,0.757993,7.37129
1997,0.469355,0,0,0.757993,7.35388
1998,0.469355,0,0,0.757993,7.15165
1999,0.469355,0,0,0.757993,7.00579
